ID,RougeMesuré,VertMesuré,BleuMesuré,Brightness,L21S_VDD2L_MEM_ENERGY_AVG_UWS,UFS(Disk)_ENERGY_AVG_UWS,S12S_VDD_AUR_ENERGY_AVG_UWS,Camera_ENERGY_AVG_UWS,GPU3D_ENERGY_AVG_UWS,Sensor_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS.1,Display_ENERGY_AVG_UWS,GPS_ENERGY_AVG_UWS,GPU_ENERGY_AVG_UWS,WLANBT_ENERGY_AVG_UWS,L22M_DISP_ENERGY_AVG_UWS,S6M_LLDO1_ENERGY_AVG_UWS,S8M_LLDO2_ENERGY_AVG_UWS,S9M_VDD_CPUCL0_M_ENERGY_AVG_UWS,CPU_BIG_ENERGY_AVG_UWS,CPU_LITTLE_ENERGY_AVG_UWS,CPU_MID_ENERGY_AVG_UWS,INFRASTRUCTURE_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS.1,INFRASTRUCTURE_ENERGY_AVG_UWS.1,TPU_ENERGY_AVG_UWS,CPU_LITTLE_FREQ_KHz,CPU_MID_FREQ_KHz,CPU_BIG_FREQ_KHz,GPU0_FREQ,GPU_1FREQ,GPU_MEM_AVG,BATTERY_DISCHARGE_TOTAL_UA,BATTERY_DISCHARGE_RATE_UAS,TOTAL_DATA_WIFI_BYTES,AVG_SOC_TEMP,DIFF_SOC_TEMP,BATTERY__PERCENT,L21S_VDD2L_MEM_ENERGY_UW,UFS(Disk)_ENERGY_UW,S12S_VDD_AUR_ENERGY_UW,Camera_ENERGY_UW,GPU3D_ENERGY_UW,Sensor_ENERGY_UW,Memory_ENERGY_UW,Memory_ENERGY_UW.1,Display_ENERGY_UW,GPS_ENERGY_UW,GPU_ENERGY_UW,WLANBT_ENERGY_UW,L22M_DISP_ENERGY_UW,S6M_LLDO1_ENERGY_UW,S8M_LLDO2_ENERGY_UW,S9M_VDD_CPUCL0_M_ENERGY_UW,CPU_BIG_ENERGY_UW,CPU_LITTLE_ENERGY_UW,CPU_MID_ENERGY_UW,INFRASTRUCTURE_ENERGY_UW,CELLULAR_ENERGY_UW,CELLULAR_ENERGY_UW.1,INFRASTRUCTURE_ENERGY_UW.1,TPU_ENERGY_UW,C_ID,C_PL,M_ID,M_PL
608,73,16,30,87,2169.090181,29871.91748,5729.368109,26140.4631,37352.50376,11976.72901,12559.94974,105973.0756,141369.0693,518.2564353,127469.7516,249029.1122,54523.11659,127565.7426,34007.99107,19158.83509,474493.703,253717.5099,135591.3209,117428.0342,4132.460583,0,31227.09086,0,1109588,901189,1357708,503488,396287,483184640,-4000,576874.9167,6064466,43861.125,137,97,56961,774843,149818,683090,975860,313086,333023,2785892,3784636,13531,3316863,6459324,1419993,3329806,889908,502891,12537677,6693219,3680630,3069867,102549,0,821387,0,12.02666667,31.8866,265102.08,4785723.44
609,123,198,227,87,2578.149167,32440.20481,5864.564702,25754.96215,69988.37533,12314.6227,33204.83389,183633.4715,746334.9694,539.3042708,298402.3639,278967.2539,52131.96825,130866.147,35066.15527,20558.20562,856311.2013,300629.9882,241271.347,199063.8308,5407.261841,0,38876.80674,0,995771,1089946,1857996,807018,736870,487096320,-10000,1118930.115,13793601,44308.72727,2564,96,85739,1060030,195028,858917,2315873,409938,1103616,6105591,24876670,17973,9815396,9215839,1738565,4375318,1168712,691859,28128611,10211685,8422018,6657321,177602,0,1289379,0,14.95302013,33.72885906,318892.8322,4938697.074
610,187,211,135,4,2243.920578,26764.38972,5699.341314,20677.61869,51847.72227,11721.41401,12294.59682,120053.424,104200.2633,517.2770769,185524.4935,210363.5773,50372.03179,120364.155,32350.5704,18584.54297,335461.3872,207191.5653,92244.70449,128819.8887,4706.745723,0,29728.17846,0,982254,843767,1295116,681038,570753,515682304,-6000,620821.3333,2031132,44569,-252,96,76266,889761,188740,701396,1821039,389649,519347,4321034,3452062,17230,6725407,6989960,1675777,4027194,1080502,622147,13481461,7296583,4037990,4683751,156864,0,1026682,0,18.16666667,35.09273333,330297.68,4985432.187
611,217,86,182,75,2287.065687,27592.39165,5680.849697,22313.22729,51473.27128,11822.62024,19225.89187,130805.7151,498803.6081,518.4081901,201516.7739,208275.2181,50993.8361,119306.2669,32832.36962,18757.38476,327218.666,215934.2518,96960.80596,141763.1095,4218.631785,0,30494.50099,0,972481,822422,1154317,621321,529023,482054144,-4000,692618.2069,2180534,44906.3,-320,95,78387,938815,194389,768661,1755998,405777,669237,4538483,17296607,17781,6966409,7185919,1749537,4098098,1125218,646433,11162029,7500603,3482501,4932698,145686,0,1051357,0,18.10738255,35.97422819,286299.1678,4743510.362
612,63,144,138,81,2181.298455,27126.99323,5664.498481,22391.16165,53535.9851,11661.35579,11969.95986,123771.3508,360728.9646,508.3981666,197180.4341,206715.7774,48450.82457,124642.7686,32247.73269,19242.11658,328230.9277,286573.8149,283707.2504,132193.8742,5100.032716,0,30520.36907,0,970493,1861645,1148034,676006,545350,498810880,-6000,684494.8462,2185531,44474.33333,366,95,64884,804211,167882,665797,1592054,347888,357795,3685427,10720778,15098,5860455,6170473,1439482,3700900,957209,573051,9770697,8553833,8421828,3956002,143508,0,907808,0,37.98,53.31406667,301188,4829446.667
613,98,144,47,42,2309.898644,25579.1607,5671.721241,20242.70991,51260.95108,11980.9554,22991.39548,137544.0275,161452.8975,519.1541982,200450.7443,210748.3852,50703.76477,119191.1809,33086.20147,18322.51233,327111.3972,201485.2084,75863.11486,157875.5776,4350.319357,0,31728.60511,0,794758,750220,1150953,604175,528710,534032384,-6000,594290.6154,2417328,44536.7,-23,94,75398,833474,185786,664866,1669142,390527,756244,4490811,5293403,16951,6565252,6906864,1658130,3898473,1079754,599406,10639436,6665754,2613862,5151556,139983,0,1034143,0,14.7,32.76126667,336652.5867,4857657.44
614,160,30,15,40,2383.920089,30807.02044,5888.496062,24049.51752,53575.3293,12650.19992,30085.68096,226046.7458,142145.2579,531.2828998,211144.4032,316636.3958,51650.30416,162337.7552,36168.90798,29797.1387,347622.6842,783156.1001,586041.8995,202245.5929,7517.842762,0,41711.59942,0,2285617,err,1145437,623454,538676,517046272,-10000,1043917.143,4140715,45941.18182,1981,94,76630,978293,188780,775382,1722671,407580,971991,7347912,4554815,17078,6731969,10186548,1656726,5234321,1161699,966572,11153032,25427232,19037575,6544570,229960,0,1347667,0,62.96,77.5584,410443.3333,5010339.173
615,109,19,236,59,2159.931531,30355.42834,5652.615768,26462.97181,40556.14081,11853.099,10388.66962,103407.7765,455875.7902,511.895087,146359.5041,229572.7626,54022.70071,121643.632,32992.3283,18920.2237,296479.8211,231681.0935,83984.67371,116276.3173,4723.496876,0,31563.57976,0,992635,727883,1070399,534036,427966,473616384,-4000,634832.3214,4437460,45745.5,-907,93,69703,970711,182484,851586,1297538,382897,347740,3371057,14727919,16530,4701230,7350328,1742716,3941376,1065286,618591,9532651,7839137,2811295,3911296,153283,0,1019586,0,13.19463087,33.67187919,261055.5436,4682884.966
616,38,151,228,79,2325.741626,26069.34156,5621.81429,20778.39051,53142.76475,12080.23181,23783.6166,141753.1502,593467.3273,519.1222992,206477.5321,204578.6899,46900.70612,127327.351,34118.91629,20212.59447,336706.9398,317727.0836,394487.0328,168013.615,5208.517002,0,34830.87828,0,1079000,2165827,1152037,620350,542043,524406784,-8000,837395.6,2095333,44885.4,1159,93,79604,904399,193307,725589,1821096,415486,815057,4888273,20513443,17807,7107846,7031057,1621359,4390401,1173064,700592,11468516,11136498,13709460,5737625,163900,0,1197731,0,44.53691275,58.64275168,313471.9732,4841715.383
617,72,119,120,62,2326.330205,31592.28742,5755.340646,26983.38475,51428.54492,12293.87788,19121.58716,134681.2845,250971.1146,530.2807927,203148.457,210463.6674,54636.2903,131723.5995,34378.89781,20747.47746,341540.8632,315934.3091,306884.2293,152420.509,5577.078022,0,34287.33364,0,1042563,1846854,1147145,630396,531713,442793984,-6000,659374.75,2582342,45649.77778,238,92,69740,938246,173127,810642,1531860,368346,564861,4008646,7539057,15932,5992730,6335355,1642980,3952320,1033736,621604,10238457,9520434,9199918,4530706,173480,0,1030720,0,37.83892617,54.83362416,269484.4832,4807650.309
618,141,186,150,56,3654.712263,26687.4006,5240.269661,23985.63968,13220.29864,10932.6116,6043.648634,53458.67665,351738.5078,482.9134913,25684.20657,209721.0393,51981.51547,96652.8549,30352.79227,17299.43455,8514.509001,204560.5967,70235.41384,51973.26903,4492.922955,0,25941.78565,0,1190088,655094,528918,129508,100045,462106624,-2000,321859.619,2183972,44332.33333,-1377,92,90435,657470,129135,593383,326826,271381,149954,1311809,8720486,11940,637026,5083711,1286729,2388593,751996,427529,192585,5014291,1766544,1290393,124987,0,640796,0,9.32885906,28.40711409,226384.6443,4716657.691
619,114,23,200,69,2718.151861,31881.37721,6048.546082,26695.53923,72365.44202,13152.94507,43336.95823,285348.3074,405166.1892,552.9262796,298533.124,211057.3289,52104.57371,172823.3016,39184.12307,33528.67015,793243.6804,886841.2519,884884.5124,267308.3047,5998.868888,0,52514.39632,0,2294300,err,1810830,800572,735171,506179584,-12000,1427008.679,2264815,45123,4966,91,88018,1050285,196931,873333,2339635,426937,1401019,9303874,13102858,17926,9655269,6741983,1685834,5626168,1279758,1094185,25363381,28552781,28973780,8670675,181502,0,1723070,0,63.06711409,77.28489933,432320.1879,4934023.678
620,235,241,198,32,2385.43673,28206.11118,5735.607707,21827.86344,50983.75688,12148.71203,24678.64482,141517.1727,388549.4458,533.5581126,204855.8271,358287.828,51073.27748,119015.2184,34551.09007,19051.2357,330115.6126,188486.0164,93072.32334,159976.2345,4661.534189,0,33556.35858,0,793954,794718,1150766,589477,522126,516931584,-4000,725924.84,9069710,47022.4,191,91,71599,835608,171898,654844,1532434,365154,746554,4259822,11666910,16016,6149412,10500246,1532566,3574304,1039600,570572,9933077,5660635,2765808,4822368,141640,0,1008362,0,16.2885906,34.36503356,336796.4027,4831831.383
621,17,96,169,74,2278.572179,26896.36274,5646.755332,20777.44477,51761.1061,11870.12046,17870.72004,130014.083,349918.9022,518.3395363,197342.6438,214253.6703,50454.3006,118951.0225,33119.04464,18539.12161,322621.0972,192238.2731,77637.39196,140604.3352,4910.009227,0,30904.06543,0,845609,755610,1152726,617482,518771,519823360,-4000,594652.5185,3899036,45483.54545,119,90,73499,860204,182257,672792,1681027,383708,571888,4199790,11311507,16738,6359061,6938818,1632934,3854487,1071303,601336,10464485,6345822,2599504,4564807,148086,0,998705,0,15.2,32.5836,325737.1733,4906008.773
622,73,219,220,15,2244.256416,28153.26354,5641.461464,21824.27044,55216.92278,11989.08992,13376.34829,130587.6327,210710.8837,514.119748,204608.5079,233137.3014,51093.79596,134560.3131,33540.91782,20334.12843,337641.2634,330043.8887,401829.2159,133453.3473,5566.036382,0,32329.95752,0,1244889,2216900,1149857,666109,541720,529088512,-8000,732919.8621,6061697,45559.5,739,90,73070,908563,183394,714111,1798463,390950,439805,4262443,6853578,16730,6752240,7488229,1665604,4388853,1090706,664567,10946984,10875517,13158588,4365665,177348,0,1057494,0,45.66666667,59.7234,327033.6,4897178.027
623,232,141,104,86,2351.766224,27236.61422,5643.304689,21176.59656,50640.32154,12040.86583,25193.78796,136958.9356,414348.8713,522.2124322,200365.3282,212557.3745,50681.09831,116265.4567,33759.16606,18627.13072,332994.23,184900.1773,74358.5077,159856.4063,5391.693772,0,32268.0554,0,830025,745161,1147563,589974,524429,544342016,-4000,634374.6786,2418462,45771.9,-143,89,75869,871347,182156,685704,1629051,389120,808262,4420703,13381970,16847,6517787,6798649,1640024,3771722,1090338,602854,10724013,6068095,2513391,5170714,171929,0,1044108,0,14.94666667,32.4174,336765.7867,4857361.68
624,32,73,146,26,4047.199563,29646.91949,5419.924978,25816.91111,24847.22117,11671.98015,8333.917743,79182.52776,167382.2902,494.5955878,68431.92578,277317.4209,54136.27138,119828.2379,33405.38808,19796.67856,263600.843,341387.6684,348123.2471,81138.09908,4379.058731,0,33056.78436,0,1409092,2102683,1021984,273894,212330,467755008,-6000,611796.4643,17448234,45481.18182,215,89,130748,971768,178693,846862,817428,383524,281067,2656421,5556063,16270,2276076,9045197,1780635,3958785,1099486,659425,8651134,11499877,11502723,2800729,150670,0,1087724,0,39.63333333,55.69526667,260805.7333,4838628.107
625,210,181,157,91,2291.699548,27345.67056,5508.869341,20584.2249,50587.60402,11797.12455,25222.86262,138995.3572,606450.5179,512.904852,200598.8085,209543.3547,51498.90607,116287.5103,33218.6915,18389.77218,328651.7151,196839.4573,78164.77705,160940.5728,5434.881983,0,31775.79731,0,873403,756694,1152911,587099,525548,481808384,-6000,720197.7,3892604,44792,665,88,79361,945154,190982,723868,1746850,408797,872390,4835794,21350579,17776,6930571,7341661,1788680,4055345,1153032,641174,11317804,7004495,2976535,5565965,183553,0,1105957,0,15.02666667,33.78406667,326892.24,4964327.387
626,141,39,213,53,2092.704891,27752.02489,5418.827155,23343.37126,43503.43407,11548.28845,11715.77989,108197.5397,374411.9458,496.2479209,151105.7953,133819.1507,52599.04245,113584.8204,32060.33919,18581.56359,311329.5313,225671.4394,102420.9383,107197.3739,4667.320483,0,32743.58827,0,1027029,844738,1126609,586725,469251,432373760,-4000,574741.1379,3272760,44016.33333,343,88,71879,954081,186454,802250,1489572,397119,409284,3781207,13032234,17035,5183573,4561614,1806741,3905297,1102171,641889,10612307,7857273,3694081,3705883,152693,0,1128199,0,17.34,36.00086667,264434.2667,4888479.253
627,141,230,220,47,2232.943157,27367.47416,5383.856988,21600.57581,50612.43877,11636.11704,21494.16856,133131.345,485582.9905,503.8180047,196272.7991,230189.9141,51371.81038,117790.6099,32683.42816,18311.80275,326964.2058,198733.293,88377.50454,150451.8905,5447.002421,0,30652.50084,0,891955,802654,1154246,609408,531497,453468160,-6000,660669.3929,6221566,44703.9,527,87,75941,925815,183814,740007,1713083,396160,734581,4559422,16462416,17144,6672191,7783435,1750663,4021140,1112808,625979,11063962,6976012,3243056,5138986,178564,0,1046136,0,15.68666667,35.3644,288328.96,4705222.88
628,8,37,94,66,2186.736083,29466.69883,5701.193511,24280.24922,52076.26515,12152.16857,20991.96958,211655.9193,163139.7741,510.2212502,197393.1827,234915.5955,51649.37766,158734.0051,35079.31424,29002.43042,340440.9102,750034.1041,532662.939,169256.7525,5404.049991,0,38729.19661,0,2271649,err,1143636,646449,530479,458190848,-8000,1009398,6378987,45525.4,1962,87,72003,963057,187620,800604,1717978,399949,694010,6953637,5503050,16722,6581826,7655115,1694959,5210958,1150872,955823,11123939,24867611,17475589,5579699,174445,0,1280007,0,63.48,78.402,384316.3467,4831866.8
629,69,169,163,14,2322.070583,27071.94679,5734.767381,21727.01109,53143.14886,12240.48406,21732.98695,144152.8115,162269.096,522.3967693,206111.9441,206563.2402,52286.07193,127492.698,34513.83559,19920.2351,339080.2507,253204.9509,287748.1251,160405.2984,5568.317637,0,35065.74466,0,853470,1939238,1149687,616656,528868,495702016,-6000,664134.2692,2806246,46239.8,-48,86,69716,807367,171936,651741,1595620,368748,649367,4333866,4874593,15699,6155849,6261890,1569413,3831621,1037752,597979,10159260,7595404,8632301,4819466,160014,0,1051693,0,37.92666667,53.68473333,335816.88,4756615.573
630,128,138,200,50,2206.649382,26631.72835,5500.918486,21635.63571,49752.48984,11791.19698,15644.17108,125103.2557,377075.7475,507.4943536,188608.8345,207699.6116,51991.81259,120336.8313,32825.3227,18707.19402,330446.3172,200056.8265,75787.79137,140013.7014,5094.361329,0,30873.23916,0,884675,761302,1154238,609703,522136,497397760,-6000,565658.0714,2122523,45505,-215,86,71076,863816,176996,698355,1603226,379178,511231,4062675,12141511,16357,6130977,6645341,1676061,3884646,1055741,605898,10643862,6616606,2588040,4570116,170486,0,997942,0,15.01333333,32.4104,307237.2533,4805518.48
631,27,119,165,93,4114.746829,27543.45155,5173.307707,24101.60721,15211.32326,11060.14481,5870.991478,61207.17278,431520.5146,477.6793736,32663.3691,205216.4102,52166.4587,105151.4731,30895.56897,17902.07878,209427.6598,204709.0206,188921.277,55706.30922,4818.57139,0,28496.22533,0,947075,1526007,1134386,153372,118800,478965760,-4000,499337.32,2882784,44648.625,-665,85,115716,784689,148086,689590,441554,317117,176331,1780344,12855971,13683,961611,6016727,1495995,3030474,886860,516412,6011339,6038566,5571333,1639390,150883,0,818619,0,28.44666667,45.46686667,240019.7067,4667328
632,160,175,156,54,2155.699419,27337.96455,5521.210912,21692.97277,52921.786,11734.33601,12724.43966,127889.1474,358596.5363,502.2853202,194075.7675,235365.9459,48973.60042,125760.8834,32709.57271,19462.02129,333684.2557,277656.8775,293360.0548,135120.6909,4536.719373,0,31109.22551,0,1025383,1849530,1155273,661485,535732,486764544,-6000,678113.2593,5990803,44319.11111,733,85,64899,814749,165962,652139,1590200,353181,380049,3828680,10770572,15108,5792883,6951403,1469578,3778240,982879,584274,10037958,8329652,8788401,4055832,148945,0,935284,0,39.17333333,54.89386667,294790.08,4747188.853
633,201,47,183,38,2214.99717,27726.24098,5360.893421,21401.32414,49566.26482,11599.86044,20539.0476,132602.9717,282009.4453,500.3785402,190614.8254,228614.4054,51334.06563,117954.0171,32509.03908,18467.82853,326022.5428,202391.878,88602.97321,147368.3309,4794.194271,0,30773.34711,0,933378,793150,1154428,609902,528036,517902336,-4000,674146.3846,5988876,44915.6,274,85,65792,817358,159672,636847,1473497,345787,610836,3936319,8385459,14887,5716024,6756827,1526492,3507706,966440,550360,9700141,6133550,2648620,4404670,148772,0,915625,0,15.69333333,35.04246667,314375.84,4853842.773
634,24,60,171,11,2161.947786,26398.69772,5481.024937,21086.37969,54374.85885,11667.74248,13092.39751,123364.5586,134267.5519,496.7392762,196751.9661,196828.0965,51328.61267,132513.9651,33028.85377,19976.19177,333714.6508,324267.0372,388635.7709,132627.9023,5294.125002,0,31510.11284,0,1233037,2156655,1148225,662566,541643,486563840,-6000,715970.75,2137841,45022,721,84,74731,914500,189146,736639,1860717,403308,472989,4311727,4696252,17159,6824947,6847582,1773836,4577691,1143844,695936,11438871,11377131,13531632,4624458,184043,414,1091286,0,44.96,58.94,324370.7733,4744334.293
635,166,225,88,70,2347.800139,27603.9499,5514.391793,21403.51809,53111.55939,11932.97801,26155.95794,145625.5513,390908.7185,515.034689,218946.3089,294589.6377,50234.88562,128584.8723,33914.45022,20418.03994,337053.0048,321884.9735,392394.378,168242.5467,4283.18964,0,34859.78207,0,1219448,2184866,1151241,616034,555488,482017280,-8000,870916.6,1985882,46010.66667,1384,84,79405,934106,187236,735297,1787276,404003,870950,4921007,13567497,17438,7309185,9950124,1708356,4379150,1152320,696358,11364172,11196820,13408624,5670547,149729,0,1180459,0,45.40939597,59.00744966,316995.9463,4719023.517
636,7,239,136,38,4644.842996,28479.80725,5207.4015,24728.13648,21406.64992,11218.71124,6603.539451,69046.61053,264943.754,479.9481343,54574.37723,328331.9158,53628.13753,104037.9782,31365.38478,17721.66908,131638.0579,194369.4834,97741.44735,59844.78329,4416.588914,0,29658.56379,0,986526,819099,775553,237675,184882,465858560,-4000,435325.8696,13040918,45715.875,-1356,83,125329,784526,144142,682794,601319,310609,189175,1931683,7477742,13311,1574458,8871148,1485380,2904894,870724,493020,3868966,5655700,2750361,1709034,117050,0,821504,0,9.55033557,30.09456376,253689.1812,4623300.456
637,77,118,155,32,2050.783715,28325.82872,5260.073663,24500.55106,37684.0573,11252.62058,9365.012838,95730.02365,210078.4632,482.1309956,124950.8911,242019.0533,53837.48707,119267.2743,31195.40418,18078.64249,301373.137,223289.1431,66071.54896,110782.3732,6699.161338,0,28786.6171,0,994341,694867,1141355,520212,414005,448102400,-4000,535527.8276,2652535,43963,160,83,69051,934055,174745,809706,1242545,374016,322428,3236492,7014856,15999,4141321,8003911,1779794,3960726,1036633,607095,9997331,7757697,2409731,3765244,213288,0,961492,0,11.15333333,31.16826667,258825.7333,4738244.827
638,168,129,53,82,2195.915522,30728.35583,5407.270162,25769.78948,50794.56562,11740.34966,20937.41353,133518.0241,279709.4903,501.7964857,198565.3585,269403.5955,54429.33861,126051.3294,33677.95043,19501.68811,609212.379,281677.4772,105939.4191,153977.931,4436.853779,0,33366.17614,0,1012625,820413,1591414,658148,564053,461430784,-6000,834724.68,15411575,44311.44444,1283,82,66131,910124,162370,774743,1536921,352327,638930,4024084,8390450,15083,6085362,8124556,1631965,3779652,1010712,584964,18297677,8308741,3142912,4642198,141950,0,1006413,0,13.08053691,33.07214765,286019.5168,4749778.577
639,98,225,106,47,2030.036957,27058.79013,5213.217829,22628.07235,43977.95355,11339.04076,11666.48273,109316.1515,269481.4469,484.2016625,150572.2984,208478.4555,51717.08856,109264.6204,31732.33405,17904.79691,307652.3809,218091.1188,88035.53607,98896.16144,4369.422183,0,32576.33617,0,941166,803018,1209086,613641,494729,518729728,-4000,608163.75,2185010,44032.875,69,82,56787,751008,145211,634184,1262585,315021,364795,3173512,7672206,13462,4439146,5692762,1434249,3095553,885912,501225,9970082,6329693,2794243,2963234,115448,0,904254,0,14.22666667,33.95,274704.5867,4663155.893
640,204,160,113,82,2087.443108,30938.00292,5543.996775,26299.80289,35613.69798,12129.22612,20020.21265,194865.0475,432687.3,500.3279669,113631.9577,223024.1122,53559.06617,156963.1975,35116.56145,27430.35967,330442.4002,617377.7804,512574.5135,161459.4139,6041.735719,0,38306.17278,0,1747679,err,1074796,453757,342219,471269376,-6000,957789.1111,3273179,44622.8,1270,81,62816,925353,166586,793977,1077477,364705,613865,5983370,12994439,15051,3450937,6734700,1611271,4745826,1057605,832643,10033938,18724941,15552791,4895733,182081,0,1160535,0,55.17449664,73.00751678,353276.2685,4826496.322
641,42,114,89,43,5045.741119,30214.69638,5329.871528,25109.53578,29562.50965,11593.40659,8186.951367,88639.60235,163674.786,491.1741292,85952.59449,235524.5397,53763.23419,112715.4529,33037.90418,19766.00087,278959.1859,321286.4599,231058.8237,85114.93777,5326.123835,0,33851.61746,0,1235834,1516704,1127193,347903,265556,469336064,-4000,577199.2692,7076659,44768.1,-367,81,153404,896952,160059,750039,885613,348177,245261,2659090,4914573,14738,2572690,7014210,1612644,3375958,990788,592119,8320285,9657930,6903885,2528739,157832,0,1011923,0,31.32666667,48.86093333,260948.4,4720809.093
